domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
nayatel.com,2004-04-09 10:27:12+00:00,2025-03-09 05:25:32+00:00,2034-04-11 04:00:00+00:00,Onlinenic Inc,abuse@onlinenic.com,https://onlinenic.com
ndr.com,1994-09-21 04:00:00+00:00,2024-08-26 13:55:25+00:00,2025-09-20 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
nebraska-gl.com,2012-10-27 01:14:29+00:00,2024-08-27 07:38:47+00:00,2026-10-27 01:14:29+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
newburycomics.com,1995-02-24 05:00:00+00:00,2025-02-10 12:47:15+00:00,2026-02-25 05:00:00+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
next-episode.net,2005-10-01 10:02:53+00:00,2020-07-17 02:40:31+00:00,2027-10-01 10:02:53+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
ngentub.top,2024-09-10 22:10:03+00:00,2024-09-11 06:58:32+00:00,2025-09-10 22:10:03+00:00,Gname.com Pte. Ltd.,complaint@gname.com,https://gname.com
nha.int,,,,,,
nhsjobs.com,1999-03-10 05:00:00+00:00,2025-03-11 07:01:41+00:00,2027-03-10 00:00:00+00:00,Total Registrations,abuse@totalregistrations.com,https://totalregistrations.com
nigirocloud.com,2022-02-04 08:33:41+00:00,2025-01-18 12:31:48+00:00,2026-02-04 08:33:41+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
ns.se,2006-04-07 00:00:00+00:00,2018-09-10 00:00:00+00:00,2006-04-18 00:00:00+00:00,CoreRegistry 2,,
ns.sg,2005-01-03 04:00:00+00:00,2025-01-19 16:05:36+00:00,2026-01-02 16:00:00+00:00,Government Technology Agency,,
olimpica.com,2001-05-19 10:35:47+00:00,2021-03-03 14:07:11+00:00,2025-05-19 10:35:47+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
omgubuntu.co.uk,2009-09-02 00:00:00+00:00,2024-09-01 00:00:00+00:00,2025-09-02 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
onceuponachild.com,1997-12-18 05:00:00+00:00,2021-12-17 17:19:22+00:00,2031-12-17 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
onecompiler.com,2017-10-03 08:18:38+00:00,2024-09-29 07:23:55+00:00,2025-10-03 08:18:38+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
online-go.com,2005-10-13 22:31:17+00:00,2024-09-29 11:58:01+00:00,2025-10-13 22:31:17+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
oovvuu.io,2019-10-09 00:13:23+00:00,2024-06-10 16:02:58+00:00,2025-10-09 00:13:23+00:00,"Wild West Domains, LLC",,
opn.ooo,2020-09-22 08:30:36+00:00,2024-06-14 15:23:22+00:00,2028-09-22 23:59:59+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
orange.tn,,,,ORANGE TUNISIE,,
otteravision.com,2021-05-27 17:38:47+00:00,2022-11-29 20:05:06+00:00,2026-05-27 17:38:47+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
ovagames.com,2013-05-21 18:08:47+00:00,2025-02-08 04:48:09+00:00,2026-05-21 18:08:47+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
ultimodeliver.com,2022-11-07 15:53:17+00:00,2024-10-08 05:43:24+00:00,2025-11-07 15:53:17+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
paiduaykan.com,2007-11-02 09:17:03+00:00,2023-08-02 01:11:57+00:00,2027-11-02 10:17:03+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
papercups.io,2020-07-15 01:58:39+00:00,2024-07-06 20:28:37+00:00,2025-07-15 01:58:39+00:00,Key-Systems GmbH,,
parts123sc.com,2003-04-24 18:47:32+00:00,2024-01-04 14:06:09+00:00,2026-04-24 18:47:32+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
paygateservice.com,2019-02-14 15:22:40+00:00,2024-01-15 15:01:42+00:00,2029-02-14 15:22:40+00:00,123-Reg Limited,abuse@123-reg.co.uk,https://123-reg.co.uk
pcs401k.com,2009-01-23 14:44:41+00:00,2025-01-24 17:00:57+00:00,2027-01-23 14:44:41+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
perahealth.com,2012-10-02 14:37:04+00:00,2023-09-26 04:14:07+00:00,2029-10-02 14:37:04+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
phonandroid.com,2010-06-01 00:08:22+00:00,2023-01-04 11:53:09+00:00,2025-06-01 00:08:22+00:00,SafeBrands SAS,legal@safebrands.com,https://safebrands.com
pistvigour.com,,,,,,
planet-labs.com,2013-06-11 18:06:08+00:00,2024-05-11 16:18:32+00:00,2025-06-11 18:06:08+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
playcontestofchampions.com,2014-07-25 21:23:02+00:00,2024-07-26 15:30:46+00:00,2025-07-25 21:23:02+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
playscrabble.com,2003-01-01 01:01:36+00:00,2025-01-01 12:45:48+00:00,2026-01-01 01:01:36+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
policetocitizen.com,2016-10-03 19:09:54+00:00,2025-03-10 16:09:10+00:00,2026-10-03 19:09:54+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
pretavoir.co.uk,2009-09-21 00:00:00+00:00,2024-09-20 00:00:00+00:00,2025-09-21 00:00:00+00:00,Ionos SE [Tag = 1AND1],,
primeraplus.com.mx,2000-08-04 00:00:00+00:00,2024-07-08 00:00:00+00:00,2027-08-03 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
printrecipes.net,2019-07-08 21:17:19+00:00,2024-06-13 16:26:17+00:00,2025-07-08 21:17:19+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
priuschat.com,2003-10-29 08:52:24+00:00,2024-10-14 10:15:23.659213+00:00,2025-10-29 07:52:24+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
privatproxy-schnellvpn.com,2022-09-25 14:38:51+00:00,2024-09-24 07:50:01+00:00,2025-09-25 14:38:51+00:00,Porkbun LLC,abuse@porkbun.com,https://porkbun.com
scribeup.co,2020-10-23 17:12:01+00:00,2024-10-29 10:36:02+00:00,2025-10-23 17:12:01+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
prohockeyrumors.com,2015-09-25 18:39:39+00:00,2023-02-24 20:58:03+00:00,2027-09-25 18:39:39+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
prosa.biz,2009-10-22 11:52:31+00:00,2024-12-06 00:00:01+00:00,2025-10-21 23:59:59+00:00,RegistryGate GmbH,abuse@registrygate.com,https://registrygate.com
qaloqum.com,2017-08-31 12:12:09+00:00,2024-08-03 07:00:49+00:00,2025-08-31 12:12:09+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
questfordirections.com,2018-10-11 05:29:36+00:00,2024-09-16 04:16:29+00:00,2025-10-11 05:29:36+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
quietvalley.org,1999-10-15 16:03:40+00:00,2024-08-21 08:23:17+00:00,2025-10-15 16:03:40+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
quviviq.com,2019-05-07 15:05:53+00:00,2024-05-03 05:16:07+00:00,2025-05-07 15:05:53+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
rabbitair.com,2006-01-05 00:34:48+00:00,2025-01-20 21:10:22+00:00,2034-01-05 00:34:48+00:00,https://www.101domain.com/,abuse@101domain.com,https://101domain.com
reading-buses.co.uk,1997-12-15 00:00:00+00:00,2024-12-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,"GoDaddy.com, LLC. [Tag = GODADDY]",,
redk-setr.online,2024-12-31 02:11:15+00:00,2025-03-12 23:30:01+00:00,2025-12-31 23:59:59+00:00,Domain Science Kutatasi Szolgaltato,,
reedexpo.fr,2000-10-23 22:00:00+00:00,2024-12-19 16:14:29.863910+00:00,2025-09-21 08:30:43+00:00,CSC CORPORATE DOMAINS INC.,tldsupport@cscglobal.com,https://cscglobal.com
reefit.com,2003-04-01 05:50:39+00:00,2022-09-08 01:25:15+00:00,2030-04-01 04:50:39+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
reembed.com,2010-11-18 17:12:16+00:00,2024-11-19 11:20:18+00:00,2025-11-18 17:12:16+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
remotetopc.com,2013-12-26 20:01:51+00:00,2024-08-23 14:52:53+00:00,2026-12-26 20:01:51+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
resound.com,1995-12-05 05:00:00+00:00,2024-11-30 06:16:15+00:00,2025-12-04 05:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
rewardengine.com,2007-06-29 18:28:31+00:00,2023-04-25 21:01:27+00:00,2025-06-29 18:28:31+00:00,Dynadot Inc,abuse@dynadot.com,https://dynadot.com
rexzane.beauty,,,,,,
rf-group.org,2012-09-03 14:31:07+00:00,2024-09-04 05:15:38+00:00,2025-09-03 14:31:07+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
root.net,1998-04-02 05:00:00+00:00,2022-03-19 01:16:10+00:00,2026-04-01 04:00:00+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
rouduranter.com,2022-11-16 22:52:21+00:00,2025-03-07 12:12:03+00:00,2025-11-16 22:52:21+00:00,URL SOLUTIONS INC.,abuse@pananames.com,https://pananames.com
rubyonrails.org,2004-04-19 22:40:29+00:00,2024-08-24 23:49:32+00:00,2032-04-19 22:40:29+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
rvetlink.com,2014-05-06 20:43:14+00:00,2024-05-02 05:08:01+00:00,2025-05-06 20:43:14+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
safemeasures.org,2001-05-19 15:23:15+00:00,2024-07-03 15:23:37+00:00,2025-05-19 15:23:15+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
santalong.com,2020-06-19 15:14:59+00:00,2022-05-15 06:55:03+00:00,2025-06-19 15:14:59+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
scinote.net,2015-09-30 11:01:15+00:00,2024-09-24 13:34:10+00:00,2025-09-30 11:01:15+00:00,GRANSY S.R.O D/B/A SUBREG.CZ,abuse@regtons.com,https://regtons.com
serveradd.com,2015-08-13 19:10:55+00:00,2022-06-30 10:30:07+00:00,2026-08-13 19:10:55+00:00,Dreamscape Networks International Pte Ltd,abuse@dreamscapenetworks.com,https://dreamscapenetworks.com
shinesolutions.cloud,2016-06-14 02:17:02.365000+00:00,2024-05-16 01:17:29.301000+00:00,2025-06-14 02:17:02.365000+00:00,Gandi SAS,abuse@gandi.net,https://gandi.net
sidekickopen86.com,2018-07-10 21:45:18+00:00,2024-08-02 02:17:33+00:00,2026-07-10 21:45:18+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
simontok.quest,2023-07-01 08:42:33+00:00,2024-11-18 22:46:35+00:00,2025-07-01 23:59:59+00:00,Namecheap,abuse@namecheap.com,https://namecheap.com
sitekiosk.com,1997-08-13 04:00:00+00:00,2024-08-13 07:01:36+00:00,2025-08-12 04:00:00+00:00,INWX GmbH,abuse@inwx.com,https://inwx.com
skisolutions.com,1997-05-04 04:00:00+00:00,2024-04-28 10:47:28+00:00,2025-05-05 04:00:00+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
smalso.com,2015-09-24 16:24:33+00:00,2024-09-25 17:45:37+00:00,2025-09-24 16:24:33+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
snrina.com,2023-03-16 03:18:35+00:00,2024-05-18 03:47:36.196188+00:00,2025-03-16 03:18:35+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
ynk4you.com,2016-10-25 11:25:51+00:00,2025-01-30 19:17:03+00:00,2025-10-25 11:25:51+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
src-withus.com,2023-03-26 08:32:33+00:00,2025-02-23 23:05:35+00:00,2026-03-26 08:32:33+00:00,"GoDaddy Corporate Domains, LLC",abuse@gcd.com,https://gcd.com
superb.net,1996-05-31 04:00:00+00:00,2024-05-06 06:32:20+00:00,2025-05-30 04:00:00+00:00,Hosting Concepts B.V. d/b/a Registrar.eu,abuse@registrar.eu,https://registrar.eu
svtplay.se,2007-09-03 00:00:00+00:00,2024-08-25 00:00:00+00:00,2025-09-03 00:00:00+00:00,CSC Corp Domains,,
swiftsensors.net,2015-11-30 01:06:02+00:00,2023-06-05 18:19:21+00:00,2025-06-04 11:59:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
swrvecx.cn,2024-09-26 04:18:49+00:00,,2025-09-26 04:18:49+00:00,北京国旭网络科技有限公司,privaciesprotectionabuse@gmail.com,https://gmail.com
sybaris.com,1996-07-02 04:00:00+00:00,2022-09-02 21:53:53+00:00,2026-06-02 03:59:59+00:00,"Wild West Domains, LLC",abuse@wildwestdomains.com,https://wildwestdomains.com
syncronology.com,2005-03-15 22:37:34+00:00,2025-02-13 21:40:21+00:00,2026-03-15 21:37:34+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
tadsdir.com,,,,,,
taojike.com.cn,2015-08-06 17:34:58+00:00,,2027-08-06 17:34:58+00:00,阿里云计算有限公司（万网）,connect@ludashi.com,https://ludashi.com
teachengineering.org,2003-04-28 16:50:03+00:00,2023-04-02 16:51:14+00:00,2026-04-28 16:50:03+00:00,DomainSpot LLC,icann-abuse-reports@tierra.net,https://tierra.net
team-gpt.com,2023-04-07 12:07:39+00:00,2024-04-08 10:42:20+00:00,2025-04-07 12:07:39+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tecmundo.com.br,2024-02-19 00:00:00+00:00,2024-11-22 00:00:00+00:00,2026-12-03 00:00:00+00:00,,,
tecobi.com,2014-01-27 05:33:25+00:00,2025-01-12 08:10:11.632162+00:00,2026-01-27 05:33:25+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
tenchii.com,2018-11-23 05:29:01+00:00,2024-01-12 10:26:18+00:00,2027-11-23 05:29:01+00:00,Xin Net Technology Corporation,supervision@xinnet.com,https://xinnet.com
testreach.com,2013-01-19 13:13:46+00:00,2025-01-06 19:36:26+00:00,2030-01-19 13:13:46+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
thd.co,2010-07-21 18:41:10+00:00,2024-07-21 05:09:52+00:00,2025-07-20 23:59:59+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
thebackend.io,2016-11-21 06:27:47+00:00,2024-11-27 18:09:16+00:00,2030-11-21 06:27:47+00:00,Gandi SAS,,
thebigjobsite.com,2018-01-09 12:22:46+00:00,2024-01-10 11:52:19+00:00,2026-01-09 12:22:46+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
thecraftingchicks.com,2010-06-17 04:57:44+00:00,2023-06-08 16:25:28+00:00,2025-06-17 04:57:44+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
thexxxadult.ru,2019-11-11 12:46:20+00:00,,2025-11-11 12:46:20+00:00,REGRU-RU,,
tilemountain.co.uk,2013-01-10 00:00:00+00:00,2024-08-12 00:00:00+00:00,2033-01-10 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
tocris.com,1997-02-04 05:00:00+00:00,2025-02-06 18:30:59+00:00,2026-02-05 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
topmind.io,2019-07-05 06:31:06+00:00,2024-07-08 23:35:21+00:00,2025-07-05 06:31:06+00:00,"Regional Network Information Center, JSC dba RU-CENTER",,
torguard.biz,2012-12-03 09:38:25+00:00,2024-07-12 00:10:37+00:00,,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
trackingintegral.com,2022-02-03 13:50:25+00:00,2024-12-10 14:32:11+00:00,2026-02-03 13:50:25+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
triglycidate.com,,,,,,
trinidadexpress.com,1997-07-17 04:00:00+00:00,2024-07-24 17:00:17+00:00,2029-07-16 04:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tripster.com,1998-09-13 04:00:00+00:00,2024-09-10 18:50:04+00:00,2025-09-12 04:00:00+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
tumbleliving.com,2019-11-07 23:59:51+00:00,2023-08-02 16:20:36+00:00,2032-11-07 23:59:51+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
typerush.com,2019-03-29 14:18:44+00:00,2025-02-05 13:01:45.850000+00:00,2030-03-29 14:18:44+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
uicusa.com,1998-01-13 05:00:00+00:00,2023-01-23 20:00:23+00:00,2029-01-12 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ule88.com,2011-05-13 05:10:23+00:00,2024-05-01 12:15:56+00:00,2025-05-13 05:10:23+00:00,Dynadot Inc,abuse@dynadot.com,https://dynadot.com
uniqueideas.site,2018-05-14 09:34:45+00:00,2024-11-14 13:04:31+00:00,,Namecheap,abuse@namecheap.com,https://namecheap.com
upc.nl,1996-03-30 00:00:00+00:00,2024-10-23 00:00:00+00:00,,Liberty Global Technology Services BV,,
upload.cc,2005-09-13 00:36:52+00:00,2023-08-10 15:42:10+00:00,2025-09-13 00:36:52+00:00,GoDaddy Online Services Cayman Islands Ltd.,abuse@uniregistry.com,https://uniregistry.com
vandalimg.com,2010-03-18 13:52:40+00:00,2025-01-09 20:05:17+00:00,2026-03-18 13:52:40+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
venneu.com,2017-09-27 09:54:07+00:00,2024-07-01 23:22:43+00:00,2025-09-27 09:54:07+00:00,REGISTER S.P.A.,abuse@register.it,https://register.it
verifyapp.com,2009-12-20 19:45:25+00:00,2024-12-19 08:35:04+00:00,2025-12-20 19:45:25+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
vetlogic.vet,2019-03-26 14:26:32+00:00,2025-02-28 23:02:48+00:00,2026-03-26 14:26:32+00:00,"GoDaddy Corporate Domains, LLC",abuse@gcd.com,https://gcd.com
via.co.uk,2004-08-30 00:00:00+00:00,2019-06-10 00:00:00+00:00,2028-08-30 00:00:00+00:00,Gandi [Tag = GANDI],,
victoriamgclub.com,2020-01-14 18:03:12+00:00,2025-02-11 17:04:13+00:00,2025-01-14 18:03:12+00:00,"OVH, SAS",abuse@ovh.net,https://ovh.net
video-serve.com,2022-01-26 07:46:41+00:00,2025-01-22 12:49:26+00:00,2026-01-26 07:46:41+00:00,Danesco Trading Ltd.,abuse@danesconames.com,https://danesconames.com
vinci-energies.net,2000-10-05 10:00:09+00:00,2024-11-13 00:00:00+01:00,2025-10-05 10:00:09+00:00,Nameshield SAS,abuse@nameshield.net,https://nameshield.net
vinted.ro,2013-01-17 00:00:00+00:00,,2026-06-15 00:00:00+00:00,INWX GmbH,,
volksstimme.de,,2022-03-08 09:30:03+01:00,,,,
waktuemas.com,2019-03-28 23:59:32+00:00,2024-03-29 13:43:35+00:00,2025-03-28 23:59:32+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
watershedlrs.com,2013-01-04 03:00:03+00:00,2024-12-01 02:32:13+00:00,2026-01-04 03:00:03+00:00,Gandi SAS,abuse@support.gandi.net,https://support.gandi.net
whocache.com,2023-05-11 04:50:53+00:00,2024-06-12 23:33:19.306662+00:00,2025-05-11 04:50:53+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
williamblair.com,1996-05-03 04:00:00+00:00,2019-01-22 15:31:39+00:00,2028-05-04 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
winamp.com,1997-12-30 05:00:00+00:00,2023-12-20 17:08:11+00:00,2025-12-23 19:34:54+00:00,"OVH, SAS",abuse@ovh.net,https://ovh.net
wmail-endpoint.xyz,2022-09-29 13:28:26+00:00,2024-11-13 12:05:37+00:00,2025-09-29 23:59:59+00:00,"Porkbun, LLC",abuse@porkbun.com,https://porkbun.com
woniubi666.com,2021-12-27 10:25:20+00:00,2024-11-28 06:40:50+00:00,2025-12-27 10:25:20+00:00,"Name.com, Inc.",abuse@name.com,https://name.com
worldofskins.org,2016-02-24 10:49:16+00:00,2025-02-24 18:21:35+00:00,2026-02-24 10:49:16+00:00,Registrar of Domain Names REG.RU LLC,abuse@reg.ru,https://reg.ru
wosaimg.com,2013-09-12 06:24:34+00:00,2024-08-14 01:06:12+00:00,2029-09-12 06:24:34+00:00,"Alibaba Cloud Computing (Beijing) Co., Ltd.",DomainAbuse@service.aliyun.com,https://service.aliyun.com
xdsoft.net,2013-08-01 10:45:25+00:00,2024-09-08 00:05:07+00:00,2026-08-01 10:45:25+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
xn--42cah7d0cxcvbbb9x.com,2012-10-26 06:06:18+00:00,2023-08-29 03:09:18+00:00,2030-10-26 06:06:18+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
xtemos.com,2015-06-12 18:11:43+00:00,2024-07-04 10:22:38+00:00,2025-06-12 18:11:43+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse-contact@publicdomainregistry.com,https://publicdomainregistry.com
yesmovies.is,2024-07-18 00:00:00+00:00,,2025-07-18 00:00:00+00:00,,,
yourbenefitaccount.net,2008-10-16 18:37:34+00:00,2024-09-14 09:13:31+00:00,2025-10-16 18:37:34+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
zettagrid.id,2016-12-29 07:21:55+00:00,2024-11-29 08:57:56+00:00,2029-12-29 23:59:59+00:00,PT Web Commerce Communications,,
zozo.com,1996-09-09 04:00:00+00:00,2024-08-07 09:44:46+00:00,2025-09-08 04:00:00+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
zudy.host,2016-03-03 20:42:13+00:00,2025-03-10 15:13:21+00:00,2026-03-03 23:59:59+00:00,"eNom, Inc.",domainabuse@tucows.com,https://tucows.com
zxcs.be,2016-04-11 00:00:00+00:00,,,,,
a-printable-calendar.com,2018-08-09 15:01:14+00:00,2024-07-15 07:07:01+00:00,2025-08-09 15:01:14+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
aaaauto.cz,2000-07-25 18:31:00+00:00,2024-12-11 11:27:45+00:00,2025-07-25 00:00:00+00:00,REG-WEBGLOBE,,
acceptmission.com,2016-01-24 10:09:22+00:00,2025-01-25 08:11:15+00:00,2026-01-24 10:09:22+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
accesscorrections.com,2009-01-05 16:38:23+00:00,2022-12-19 21:11:54+00:00,2026-01-05 16:38:23+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
acrolinx.cloud,2016-02-16 15:00:42.638000+00:00,2025-02-16 15:02:37.935000+00:00,2026-02-16 15:00:42.638000+00:00,1API GmbH,info@1api.net,https://1api.net
acsellerate.net,2003-07-02 16:37:08+00:00,2024-05-03 06:49:25+00:00,2029-07-02 16:37:08+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
acueductospr.com,2004-03-12 15:53:14+00:00,2022-09-14 10:44:38+00:00,2026-03-12 14:53:14+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
adomyinfo.com,2016-03-30 20:47:15+00:00,2024-08-26 12:31:31.792000+00:00,2025-03-30 20:47:15+00:00,"COREhub, S.R.L.",abuse@corehub.net,https://corehub.net
adp13a.com,2020-10-15 16:50:55+00:00,2024-09-15 05:34:24+00:00,2025-10-15 16:50:55+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
afc.co.uk,1996-12-09 00:00:00+00:00,2024-11-25 00:00:00+00:00,2026-12-09 00:00:00+00:00,Converged Communication Solutions Limited [Tag = CONVERGED],,
afftrack.com,2011-09-17 18:52:15+00:00,2025-02-17 18:05:25+00:00,2033-09-17 18:52:15+00:00,Internet Domain Service BS Corp.,abuse@internet.bs,https://internet.bs
aircompressorservices.com,2003-11-23 19:28:14+00:00,2024-10-26 12:31:47+00:00,2029-11-23 19:28:14+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
aiseesoft.com,2008-05-26 06:35:55+00:00,2022-09-05 04:43:14+00:00,2029-05-26 06:35:55+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
alklinker.com,2021-12-30 05:11:34+00:00,2024-11-30 07:02:13+00:00,2025-12-30 05:11:34+00:00,URL SOLUTIONS INC.,abuse@pananames.com,https://pananames.com
akinox.dev,2021-04-01 17:10:16+00:00,2025-03-07 05:42:29+00:00,2026-04-01 17:10:16+00:00,Namecheap Inc.,abuse@namecheap.com,https://namecheap.com
aldowebservices.com,2018-03-19 13:59:54+00:00,2025-02-15 10:41:18+00:00,2026-03-19 13:59:54+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
alpha-mail.net,1999-10-21 10:23:33+00:00,2024-10-06 00:15:55+00:00,2025-10-21 10:23:33+00:00,"GMO Internet, Inc.",abuse@gmo.jp,https://gmo.jp
americanbuildersoutlet.com,2011-03-21 05:25:09+00:00,2025-01-17 03:00:54+00:00,2025-03-21 05:25:09+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
ampslink.com,2000-01-21 18:09:17+00:00,2022-12-22 14:53:17.600000+00:00,2028-01-21 18:09:17+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
analuisa.com,2013-02-21 19:35:42+00:00,2022-10-29 06:32:54+00:00,2026-02-21 19:35:42+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
andfx.cn,2019-03-11 17:39:54+00:00,,2026-03-11 17:39:54+00:00,阿里云计算有限公司（万网）,bijinlong@cmic.chinamobile.com,https://cmic.chinamobile.com
annsummers.com,1995-08-14 04:00:00+00:00,2023-09-01 03:18:28+00:00,2025-08-13 04:00:00+00:00,Safenames Ltd,abuse@safenames.net,https://safenames.net
antena3.ro,2004-08-16 00:00:00+00:00,,2028-08-27 00:00:00+00:00,ICI - Registrar,,
antiadblock.cz,2016-02-27 14:47:11+00:00,2024-12-11 15:31:01+00:00,2026-02-27 00:00:00+00:00,REG-GRANSY,,
apachecon.com,1998-05-16 04:00:00+00:00,2024-09-03 17:01:55+00:00,2028-05-15 04:00:00+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
