domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
lapazhospital.org,2001-04-27 20:01:44+00:00,2024-08-07 16:13:10+00:00,2025-04-27 20:01:44+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
utk.edu,1987-06-04 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
defcor.us,2023-12-04 19:34:32+00:00,2024-09-17 21:20:14+00:00,2028-12-04 19:34:32+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tgl-group.net,2005-08-24 07:05:21+00:00,2023-08-24 07:08:58+00:00,2033-08-24 07:05:21+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
hattielarlham.org,2001-08-06 16:42:54+00:00,2024-06-12 06:37:39+00:00,2025-08-06 16:42:54+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
enloe.org,2000-02-28 20:46:55+00:00,2025-01-04 07:09:34+00:00,2026-02-28 20:46:55+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
flinders.edu.au,,2024-06-08 00:15:55+00:00,,Education Services Australia Limited,,
urbanvault.in,2018-08-23 11:40:58+00:00,2024-08-03 04:50:56+00:00,2029-08-23 11:40:58+00:00,"GoDaddy.com, LLC",,
metallit.de,,2016-03-25 02:34:10+01:00,,,,
apsystems.co.kr,2008-11-13 00:00:00+00:00,2022-08-25 00:00:00+00:00,2025-09-08 00:00:00+00:00,"Gabia, Inc.(http://www.gabia.co.kr)",,
avalon.edu,2009-11-18 00:00:00+00:00,,2027-10-31 00:00:00+00:00,,,
wobarg.dk,2007-07-16 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
bagi.pw,2024-11-27 11:07:50+00:00,2025-01-01 10:56:44+00:00,2025-11-27 23:59:59+00:00,Web Commerce Communications Ltd,support@webnic.cc,https://webnic.cc
durban.gov.za,,,,,,
metrotitle.pro,2009-08-16 00:00:00+00:00,2024-06-22 06:19:41+00:00,2027-08-16 00:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
utsouthwestern.edu,1999-02-16 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
academy.cc,2002-06-10 07:00:00+00:00,2024-05-11 05:33:09+00:00,2025-06-10 07:00:00+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
ms.wasatch.edu,1995-11-14 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
tmcf.org,2003-06-24 14:22:32+00:00,2024-04-30 06:08:04+00:00,2025-06-24 14:22:32+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
sunrise.ch,,,,,,
students.unilorin.edu.ng,2009-05-13 14:18:21+00:00,2024-08-31 10:20:46+00:00,2025-07-31 14:18:26+00:00,Websoft Ltd,webdomains@websoft.com.ng,https://websoft.com.ng
carepointhealth.org,2012-04-07 17:27:34+00:00,2024-07-08 07:49:30+00:00,2026-04-07 17:27:34+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
northwell.edu,2015-11-19 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
forestmc.net,2019-12-04 18:08:49+00:00,2024-11-19 22:12:42+00:00,2025-12-04 18:08:49+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
saphirsolution.de,,2022-07-12 16:59:32+02:00,,,,
itbmpolman.ac.id,2020-10-03 01:06:06+00:00,2024-11-26 02:16:06+00:00,2025-10-03 23:59:59+00:00,PT Digital Registra Indonesia,,
pl.co.za,2016-08-26 12:26:06+00:00,2024-09-15 08:14:08+00:00,2025-08-26 12:26:06+00:00,Lexsynergy Limited,abuse@lexsynergy.com,https://lexsynergy.com
greenfamilyartfoundation.org,2020-07-25 17:54:55+00:00,2024-06-25 22:58:55+00:00,2025-07-25 17:54:55+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
black-hole.design,2024-06-04 09:37:05+00:00,2024-08-04 05:05:35+00:00,2025-06-04 09:37:05+00:00,www.publicdomainregistry.com,abuse@publicdomainregistry.com,https://publicdomainregistry.com
dcsales.co.za,2014-08-18 13:25:25+00:00,2025-01-31 12:25:07+00:00,2025-08-18 13:25:25+00:00,Easy2Access,domains@easy2access.co.za,https://easy2access.co.za
fcs.utb.edu.ec,,,,,,
heissner.de,,2015-04-28 18:16:55+02:00,,,,
al.educacao.sp.gov.br,2024-08-08 00:00:00+00:00,2024-08-22 00:00:00+00:00,,,,
paquet.ca,2002-01-18 02:23:50+00:00,2025-03-03 05:05:18+00:00,2026-01-17 05:00:00+00:00,Rebel.ca Corp.,abuse@rebel.com,https://rebel.com
ap.denso.com,2000-03-13 11:45:27+00:00,2023-11-10 04:38:25+00:00,2025-03-13 10:45:27+00:00,1API GmbH,abuse@1api.net,https://1api.net
luckyfreightinc.net,2005-02-24 20:18:47+00:00,2025-01-14 06:38:21+00:00,2026-02-24 20:18:47+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
rwjbh.org,2015-07-08 16:37:06+00:00,2024-07-10 05:41:02+00:00,2025-07-08 16:37:06+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
carene.org,1998-03-20 05:00:00+00:00,2024-11-12 17:10:53+00:00,2025-03-19 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
warwickshire.gov.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
dhha.org,1997-04-11 04:00:00+00:00,2025-02-16 07:17:08+00:00,2026-04-12 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
thirdstar.org,2002-10-22 02:47:57+00:00,2023-01-20 14:29:34+00:00,2026-10-22 02:47:57+00:00,Hostopia Canada Corp,tld-abuse@hostopia.com,https://hostopia.com
paulsenrorleggerservice.no,2023-05-23 00:00:00+00:00,2025-01-17 00:00:00+00:00,,,,
flushinghospital.org,1999-04-11 04:00:00+00:00,2025-02-15 07:09:35+00:00,2026-04-11 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
tiskens.de,,2018-08-13 13:30:42+02:00,,,,
sanmiguel.com.ph,,,,,,
ckdevelopment.de,,2020-11-07 16:03:05+01:00,,,,
kehratec.de,,2022-04-06 22:46:47+02:00,,,,
dgdemy.org,2021-03-10 09:20:46+00:00,2025-03-11 15:08:04+00:00,2026-03-10 09:20:46+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
desseq.eu,,,,Web4U s.r.o.,,
zohomail.in,2010-03-04 07:30:27+00:00,2024-02-06 10:15:08+00:00,2026-03-04 07:30:27+00:00,MarkMonitor Inc.,registry.admin@markmonitor.com,https://markmonitor.com
project22.com.au,,2025-02-16 02:15:16+00:00,,Melbourne IT,,
g.emporia.edu,1992-07-09 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
qsq.de,,2019-03-29 09:25:16+01:00,,,,
uvaq.edu.mx,2000-05-24 00:00:00+00:00,2024-05-24 00:00:00+00:00,2025-05-23 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
scu.eg,,,,,,
wv.kyschools.us,2005-03-10 20:12:42+00:00,2024-05-27 15:20:44+00:00,2030-03-09 23:59:59+00:00,"Domain.com, LLC",compliance@domain-inc.net,https://domain-inc.net
mtsu.edu,1989-03-07 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
jhmi.edu,1995-04-30 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
yourcastle.org,2002-08-23 23:11:16+00:00,2024-07-05 16:00:37+00:00,2026-08-23 23:11:21+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
alexanderspencer.com.au,,2024-10-15 05:46:00+00:00,,GoDaddy.com LLC trading as GoDaddy.com,,
edmc.ieej.or.jp,,,,,,
greenbriercountyschools.org,2012-11-14 16:22:01+00:00,2024-06-29 08:59:56+00:00,2027-11-14 16:22:01+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
allianz.de,,2024-07-30 14:10:23+02:00,,,,
ariznet.es,,,,,,
imperialhotelcork.ie,2001-02-05 00:00:00+00:00,,2026-02-05 14:59:14+00:00,Elive,,
loftech.net,2003-08-12 03:39:09+00:00,2024-06-03 13:34:52+00:00,2032-08-12 03:39:09+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
blsk12.org,2014-10-14 17:17:40+00:00,2024-10-12 17:23:53+00:00,2025-10-14 17:17:40+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
theurologyclinic.org,2003-09-29 16:52:48+00:00,2024-11-13 16:53:05+00:00,2027-09-29 16:52:48+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
engr.sc.edu,1995-03-07 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
proton.me,2010-10-10 21:20:51+00:00,2024-11-11 19:30:42+00:00,2026-10-10 21:20:51+00:00,"MarkMonitor, Inc.",,
biglittle.co.ke,2019-06-12 18:22:33+00:00,2024-07-15 06:49:23+00:00,2025-06-12 18:22:33+00:00,Truehost Cloud Limited,info@truehost.cloud,https://truehost.cloud
iit.edu,1988-04-07 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
lvhn.org,2009-07-29 11:41:25+00:00,2023-05-23 15:09:55+00:00,2026-07-29 11:41:25+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
cccontario.ca,2022-08-01 17:33:48+00:00,2024-09-27 18:30:14+00:00,2025-08-01 17:33:48+00:00,Open Provider Inc.,abuse@registrar.eu,https://registrar.eu
astound.net,1998-09-22 04:00:00+00:00,2025-01-13 02:58:17+00:00,2027-09-21 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
hnv.de,,2025-02-01 13:01:34+01:00,,,,
pub.taisei.co.jp,,,,,,
ims-sro.cz,2000-03-31 15:51:00+00:00,2024-12-11 13:59:20+00:00,2026-03-31 00:00:00+00:00,REG-ZONER,,
treeworxllc.net,2021-01-28 21:32:59+00:00,2025-01-29 18:47:19+00:00,2027-01-28 21:32:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
irtiqa.net,2008-04-11 12:57:46+00:00,2024-07-01 17:20:01.312176+00:00,2025-04-11 12:57:46+00:00,Squarespace Domains II LLC,abuse-complaints@squarespace.com,https://squarespace.com
pharr-tx.gov,2010-01-19 20:52:39+00:00,2024-01-08 03:19:44+00:00,2025-01-19 20:52:39+00:00,get.gov,securityalerts@pharr-tx.gov,https://pharr-tx.gov
bex.net,1996-12-27 05:00:00+00:00,2024-10-15 15:32:11+00:00,2027-12-26 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
gruasmarpri.es,,,,,,
sg.beyonics.com,2001-01-02 14:12:39+00:00,2024-12-11 03:05:35+00:00,2026-01-02 14:12:39+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
taftisd.net,2003-09-24 16:09:37+00:00,2023-09-25 18:32:43+00:00,2033-09-24 16:09:37+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
codab.de,,2020-01-13 12:47:34+01:00,,,,
hicd.org,2021-02-25 02:20:20+00:00,2022-09-04 02:39:20+00:00,2028-02-25 02:20:20+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse@publicdomainregistry.com,https://publicdomainregistry.com
snet.net,1994-07-06 04:00:00+00:00,2024-07-01 05:15:01+00:00,2025-07-05 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
architectes.org,1997-11-28 05:00:00+00:00,2025-01-11 05:00:59+00:00,2025-11-27 05:00:00+00:00,OVH sas,abuse@ovh.net,https://ovh.net
artp.sn,,,,NIC Sénégal,contact@artp.sn,https://artp.sn
movistar.es,,,,,,
stmg.org,2000-02-03 16:10:07+00:00,2024-07-27 17:22:06+00:00,2026-02-03 16:10:07+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
defence.gov.au,,2025-01-06 00:01:23+00:00,,Department of Finance,,
br.ajinomoto.com,1996-10-15 04:00:00+00:00,2024-10-10 05:05:17+00:00,2025-10-14 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
rcg.org,2002-04-07 18:08:48.310000+00:00,2025-03-08 08:43:55.320000+00:00,2026-04-07 18:08:48+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
stlukesumc.org,1996-11-12 05:00:00+00:00,2024-07-15 08:39:43+00:00,2025-11-11 05:00:00+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mwchc.org,2000-05-15 21:28:33+00:00,2024-11-20 15:23:02+00:00,2029-05-15 21:28:33+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
montgomery.fcat.org.uk,2015-01-07 00:00:00+00:00,2022-12-08 00:00:00+00:00,2026-01-07 00:00:00+00:00,UK2 Limited [Tag = UK2NET],,
bmlg.net,2010-01-20 17:42:18+00:00,2025-01-21 16:15:43+00:00,2026-01-20 17:42:18+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
altamira.edu.co,2005-11-01 00:00:00+00:00,2024-02-23 16:21:22+00:00,2026-11-15 23:59:59+00:00,.CO Internet S.A.S.,soporte@cointernet.com.co,https://cointernet.com.co
gmail.ma,2007-02-26 00:00:00+00:00,2025-02-13 09:06:53+00:00,2027-02-26 00:00:00+00:00,GENIOUS COMMUNICATIONS,contact@genious.net,https://genious.net
gbta.net,2000-04-10 13:31:23+00:00,2024-03-26 15:10:18+00:00,2025-04-10 13:31:23+00:00,"Domain.com, LLC",compliance@domain-inc.net,https://domain-inc.net
launch.co,2010-04-23 07:09:51+00:00,2024-06-18 14:40:18+00:00,2025-04-22 23:59:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
outlook.us,2002-04-19 21:20:03+00:00,2024-02-27 02:37:36+00:00,2027-04-18 23:59:59+00:00,Porkbun,abuse@porkbun.com,https://porkbun.com
linea.pe,,,,NIC.PE,,
kabelmail.de,,2025-01-29 14:31:12+01:00,,,,
laposte.net,1996-06-04 04:00:00+00:00,2024-06-01 22:17:07+00:00,2025-06-03 04:00:00+00:00,Nameshield SAS,abuse@nameshield.net,https://nameshield.net
regina.ca,2002-06-07 19:19:34+00:00,2025-01-17 16:03:29+00:00,2026-05-28 04:00:00+00:00,Webnames.ca Inc.,abuse@webnames.ca,https://webnames.ca
rcpto.kr.ua,,,,,,
mail.nmc.edu,1991-08-21 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
aggies.ncat.edu,1989-03-22 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
cps.edu,1992-04-24 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
blklima.no,2008-06-26 00:00:00+00:00,2024-06-26 00:00:00+00:00,,,,
sch57.ru,2005-04-18 20:00:00+00:00,,2025-04-18 21:00:00+00:00,RU-CENTER-RU,,
thegoodsource.co.nz,,,,,,
bellmeadtx.gov,2022-11-09 23:18:07+00:00,2024-01-08 02:49:54+00:00,2025-11-09 23:18:07+00:00,get.gov,kevans@bellmeadtx.gov,https://bellmeadtx.gov
ntschools.net,2006-06-30 01:43:39+00:00,2024-12-01 14:28:03+00:00,2025-06-30 01:43:39+00:00,Webcentral Group Ltd,abuse@melbourneit.com.au,https://melbourneit.com.au
iwu.edu,1993-07-21 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
edeka.de,,2017-08-31 14:14:13+02:00,,,,
merca2.es,,,,,,
c-info.fr,2023-04-03 08:25:47.886145+00:00,2024-04-02 10:22:27.826584+00:00,2025-04-03 08:25:47.870105+00:00,SCALEWAY,frnic-admin@free.org,https://free.org
aeccb.pt,,,,,,
gmail.coml.com,1998-06-10 04:00:00+00:00,2024-06-04 15:21:08+00:00,2025-06-09 04:00:00+00:00,Tucows Domains Inc.,domainabuse@tucows.com,https://tucows.com
iesitaca.org,2011-02-16 17:47:46+00:00,2025-02-17 12:09:12+00:00,2026-02-16 17:47:46+00:00,Realtime Register B.V.,rtr-security-threats@realtimeregister.com,https://realtimeregister.com
firesafegroup.com.au,,2024-06-27 03:21:04+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
kunst-druckluft.de,,2013-10-10 10:35:52+02:00,,,,
1edtech.vn,,,,,,
spectrumaccountings.in,2022-08-25 12:13:59+00:00,2024-08-29 08:09:37+00:00,2025-08-25 12:13:59+00:00,"GoDaddy.com, LLC",,
secur.ua,,,,,,
inatax.co.id,2019-08-29 11:01:26+00:00,2024-05-18 17:18:02+00:00,2025-08-29 23:59:59+00:00,PT Digital Registra Indonesia,,
live.it,1999-12-03 00:00:00+00:00,2025-02-25 00:55:32+00:00,2026-02-09 00:00:00+00:00,"CSC Corporate Domains, Inc.",,
aed.org,1994-05-24 04:00:00+00:00,2020-05-23 22:19:30+00:00,2030-05-23 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ceed.org.za,2018-04-01 11:29:00+00:00,2025-01-31 12:23:45+00:00,2025-04-01 11:29:00+00:00,Absolute Hosting,abuse@absolutehosting.co.za,https://absolutehosting.co.za
one.lt,2019-10-07 00:00:00+00:00,,2025-10-08 00:00:00+00:00,,,
supelec.fr,1994-12-31 23:00:00+00:00,2025-01-31 23:01:34.778759+00:00,2025-12-31 23:00:00+00:00,GIP RENATER,domaine@renater.fr,https://renater.fr
rgv.rr.com,1996-10-01 04:00:00+00:00,2024-08-28 14:17:43+00:00,2025-09-30 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
wur.nl,1998-08-11 00:00:00+00:00,2024-03-21 00:00:00+00:00,,Wageningen Universiteit,,
poczta.fm,1999-09-13 23:59:59+00:00,2024-08-06 16:10:14+00:00,2025-09-12 23:59:59+00:00,dotFM,hostmaster@dot.fm,https://dot.fm
clarkcountyil.org,2000-04-16 23:53:07+00:00,2024-06-10 23:37:32+00:00,2029-04-16 23:53:07+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
design-monkey.co.uk,2004-11-22 00:00:00+00:00,2022-11-22 00:00:00+00:00,2031-11-22 00:00:00+00:00,Heart Internet Limited t/a Heart Internet [Tag = HEARTINTERNET],,
mxn.co.kr,2011-01-02 00:00:00+00:00,2015-06-02 00:00:00+00:00,2026-01-02 00:00:00+00:00,"Hangang Systems, Inc.(http://www.doregi.com)",,
designagency.co.uk,2004-04-05 00:00:00+00:00,2024-06-13 00:00:00+00:00,2025-04-05 00:00:00+00:00,Team Blue Internet Services UK Limited [Tag = NAMESCO],,
ashland.edu,1994-08-16 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
gueth-wolf.de,,2012-02-04 01:15:07+01:00,,,,
um-jmh.org,1998-02-02 05:00:00+00:00,2025-02-01 05:00:16+00:00,2026-02-01 05:00:00+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
headwatershealth.ca,2002-09-18 16:28:47+00:00,2024-08-30 16:05:35+00:00,2029-09-18 04:00:00+00:00,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
moonlightphoto.nl,2024-06-06 00:00:00+00:00,2024-06-06 00:00:00+00:00,,Metaregistrar B.V.,,
brettmusette.agency,2024-03-18 08:39:38+00:00,2024-03-23 08:39:59+00:00,2025-03-18 08:39:38+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
cirad.fr,1994-12-31 23:00:00+00:00,2025-01-31 23:01:34.299320+00:00,2025-12-31 23:00:00+00:00,GIP RENATER,domaine@renater.fr,https://renater.fr
aluno.ce.gov.br,2007-05-09 00:00:00+00:00,2024-02-02 00:00:00+00:00,,,,
ehu.eus,2014-11-25 17:26:56.861000+00:00,2024-02-27 08:54:01.470000+00:00,2025-11-25 17:26:56.861000+00:00,DINAHOSTING S.L.,abuse-domains@dinahosting.com,https://dinahosting.com
somc.org,1996-08-17 04:00:00+00:00,2023-09-26 13:34:51+00:00,2030-08-16 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
itware.be,2003-05-19 00:00:00+00:00,,,,,
ni-solutions.co.uk,2001-01-15 00:00:00+00:00,2024-12-20 00:00:00+00:00,2027-01-15 00:00:00+00:00,Cybase Limited [Tag = CYBASE],,
hugstad.se,2003-05-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,Loopia AB,,
wi.rr.com,1996-10-01 04:00:00+00:00,2024-08-28 14:17:43+00:00,2025-09-30 04:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
vvsartikler.no,2023-11-16 00:00:00+00:00,2024-11-16 00:00:00+00:00,,,,
rwsp.net,2004-03-23 03:10:56+00:00,2025-01-21 22:09:01+00:00,2026-03-23 02:10:56+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
flaqua.site,2024-03-09 02:09:21+00:00,2025-03-10 00:26:48+00:00,2025-03-09 02:09:21+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
cableone.net,1998-01-16 05:00:00+00:00,2022-12-09 15:10:29+00:00,2028-01-15 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
ut.utm.edu,1993-11-01 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
k12.nd.us,2003-02-06 17:42:52+00:00,2024-03-22 00:00:02+00:00,2025-02-05 23:59:59+00:00,US Locality,,
tennessee.edu,2000-07-11 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
korea.ac.kr,1993-08-02 00:00:00+00:00,2020-08-24 00:00:00+00:00,2028-10-15 00:00:00+00:00,"Inames Co., Ltd.(http://www.inames.co.kr)",,
mezger-drehteile.de,,2018-08-10 12:32:08+02:00,,,,
fondazionebiotecnologie.it,2011-09-13 17:55:36+00:00,2024-09-10 00:48:28+00:00,2025-08-25 00:00:00+00:00,Aruba s.p.a.,,
lowellgeneral.org,1996-03-17 05:00:00+00:00,2022-06-13 19:31:37+00:00,2028-03-18 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
advancenorthumberland.co.uk,2018-03-22 00:00:00+00:00,2023-12-01 00:00:00+00:00,2026-03-22 00:00:00+00:00,Northumberland County Council [Tag = NORTHUMBERLANDCC],,
geomartinbld.co.uk,2002-06-10 00:00:00+00:00,2024-06-01 00:00:00+00:00,2026-06-10 00:00:00+00:00,Team Blue Internet Services UK Limited [Tag = LCN],,
mh.state.oh.us,2003-02-06 20:31:39+00:00,2024-03-22 20:31:39+00:00,2025-02-06 20:31:39+00:00,US Locality,,
marist.edu,1989-08-31 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
brightok.net,1995-09-06 04:00:00+00:00,2024-09-04 08:50:35+00:00,2025-09-05 04:00:00+00:00,"eNom, LLC",domainabuse@tucows.com,https://tucows.com
hushabyenursery.org,2016-06-07 20:19:13+00:00,2024-07-22 20:19:21+00:00,2026-06-07 20:19:13+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
contrel.com.tw,2000-09-29 14:53:31+00:00,,2027-12-06 00:00:00+00:00,TWNIC,,
catholicdioceseofwichita.org,2010-03-05 21:05:32+00:00,2025-03-11 12:46:09+00:00,2027-03-05 21:05:32+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
coac.net,1997-06-13 04:00:00+00:00,2024-06-13 07:01:30+00:00,2025-06-12 04:00:00+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
novaacademy.org,2006-01-25 21:29:37+00:00,2024-06-10 05:44:40+00:00,2026-01-25 21:29:37+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
unochapeco.edu.br,2020-10-09 00:00:00+00:00,2024-07-17 00:00:00+00:00,,,,
harvard.edu,1985-06-27 00:00:00+00:00,,2026-07-31 00:00:00+00:00,,,
colgate.edu,1991-12-18 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
stern-wywiol-gruppe.de,,2024-10-25 09:54:47+02:00,,,,
nasa.gov,1997-10-02 01:29:26+00:00,2024-09-30 14:00:09+00:00,2025-08-30 18:16:33+00:00,get.gov,soc@nasa.gov,https://nasa.gov
iippo.edu.pe,,,,NIC.PE,,
hrtactics.com.au,,2024-06-18 23:39:53+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
1963.fr,2006-08-07 09:32:03+00:00,2024-09-30 22:05:22.860810+00:00,2025-08-07 09:32:03+00:00,IONOS SE,hostmaster@1und1.de,https://1und1.de
straub-kollegen.de,,2020-05-08 17:02:13+02:00,,,,
blacklight.zone,2017-03-08 15:04:27.850000+00:00,2025-02-23 21:21:00+00:00,2026-03-08 15:04:27.850000+00:00,NAMECHEAP INC,abuse@namecheap.com,https://namecheap.com
apalacheecenter.org,2001-04-09 16:49:36+00:00,2024-05-24 16:50:34+00:00,2025-04-09 16:49:36+00:00,DomainRegistry.com LLC,abuse@domainregistry.com,https://domainregistry.com
patientplandirect.co.uk,2009-05-21 00:00:00+00:00,2023-05-20 00:00:00+00:00,2025-05-21 00:00:00+00:00,Net-Work Internet Limited [Tag = NET-WORK],,
docusign.net,1999-06-14 21:12:05+00:00,2024-08-12 20:13:47+00:00,2025-06-14 21:12:43+00:00,"MarkMonitor, Inc.",abusecomplaints@markmonitor.com,https://markmonitor.com
thomas-schwoerer.net,2008-07-14 13:39:51+00:00,2024-07-13 09:33:39+00:00,2025-07-14 13:39:51+00:00,Mesh Digital Limited,abuse@domainbox.com,https://domainbox.com
ifm-paris.fr,2011-12-13 10:53:40+00:00,2025-01-31 23:09:31.905869+00:00,2025-12-13 10:53:40+00:00,IONOS SE,hostmaster@1und1.de,https://1und1.de
virgilio.it,2000-09-29 00:00:00+00:00,2024-05-26 00:52:51+00:00,2025-05-10 00:00:00+00:00,Reevo s.p.a.,,
wcgh.org,2000-12-19 18:35:38+00:00,2024-10-25 06:25:44+00:00,2025-12-19 18:35:38+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
naranjaspain.es,,,,,,
pittstate.edu,1993-05-25 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
oldmutual.co.za,1994-12-31 22:00:00+00:00,2024-12-24 22:02:22+00:00,2025-12-31 22:00:00+00:00,DIAMATRIX C.C.,abuse@domains.co.za,https://domains.co.za
live.dk,1998-03-24 00:00:00+00:00,,2025-03-31 00:00:00+00:00,"CSC Digital Brand Service, Inc",,
psu.edu,1986-07-14 00:00:00+00:00,,2027-07-31 00:00:00+00:00,,,
unesp.br,2021-01-09 00:00:00+00:00,2024-11-21 00:00:00+00:00,,,,
summithcs.org,2015-02-13 22:25:02+00:00,2025-02-14 17:47:01+00:00,2026-02-13 22:25:02+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
allsmilesaz.net,2005-05-05 02:34:15+00:00,2024-04-05 21:26:13+00:00,2026-05-05 02:34:15+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
home.se,2006-02-10 00:00:00+00:00,2025-03-11 00:00:00+00:00,2025-04-13 00:00:00+00:00,Gandi SAS,,
grantworks.net,2000-02-29 21:57:37+00:00,2024-12-31 07:01:23+00:00,2030-03-01 21:57:37+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
imaxmail.net,2007-05-24 16:15:08+00:00,2024-02-09 19:47:35+00:00,2026-05-24 16:15:08+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
